,Unnamed: 0,geo_value,date,direction,issue,lag,full_time_work_prop,stderr,sample_size,fips,aggregate_level,state
257,33,nh,2019-01-05,0.0,2020-06-23,535,0.025669602629897002,0.0005490146331523701,921,33,state,NH
258,34,nj,2019-01-05,0.0,2020-06-23,535,0.023088530771552002,0.00021002143559915,6282,34,state,NJ
259,35,nm,2019-01-05,0.0,2020-06-23,535,0.026019859423288997,0.00053539281782305,1446,35,state,NM
260,36,nv,2019-01-05,0.0,2020-06-23,535,0.0202708109206,0.00034206672626669,1821,32,state,NV
261,37,ny,2019-01-05,0.0,2020-06-23,535,0.026937740942624,0.00016502859122603,15183,36,state,NY
262,38,oh,2019-01-05,0.0,2020-06-23,535,0.025012788243627005,0.00017986370167581998,9222,39,state,OH
263,39,ok,2019-01-05,0.0,2020-06-23,535,0.026592545084091,0.00032443928402016,2959,40,state,OK
264,40,or,2019-01-05,0.0,2020-06-23,535,0.021934362366459997,0.0003019049048083,2626,41,state,OR
265,41,pa,2019-01-05,0.0,2020-06-23,535,0.024218035614047995,0.00018534897637252,9723,42,state,PA
266,42,pr,2019-01-05,0.0,2020-06-23,535,0.035256981625318,0.0005644984720878701,2529,72,state,PR
267,43,ri,2019-01-05,0.0,2020-06-23,535,0.025125787847902002,0.00072987481050525,805,44,state,RI
268,44,sc,2019-01-05,0.0,2020-06-23,535,0.02072444498724,0.00030306571748527,3042,45,state,SC
269,45,sd,2019-01-05,0.0,2020-06-23,535,0.031252447863743996,0.0009879046218572302,653,46,state,SD
270,46,tn,2019-01-05,0.0,2020-06-23,535,0.022718672131312,0.00027057011107837,4113,47,state,TN
271,47,tx,2019-01-05,0.0,2020-06-23,535,0.024525139038627002,0.00015063196415108,15764,48,state,TX
272,48,ut,2019-01-05,0.0,2020-06-23,535,0.024309512111265,0.00053544653869327,1687,49,state,UT
273,49,va,2019-01-05,0.0,2020-06-23,535,0.023008050710529998,0.0002703341825851,5299,51,state,VA
274,50,vi,2019-01-05,0.0,2020-06-23,535,0.036426950124632006,0.0031096039391323,86,78,state,VI
275,51,vt,2019-01-05,0.0,2020-06-23,535,0.031919128319062,0.0010807231233275,521,50,state,VT
276,52,wa,2019-01-05,0.0,2020-06-23,535,0.023039702600216,0.00027832886669582995,4766,53,state,WA
277,53,wi,2019-01-05,0.0,2020-06-23,535,0.030924516401687,0.00036465838363705,4474,55,state,WI
278,54,wv,2019-01-05,0.0,2020-06-23,535,0.028417950885324998,0.0005621978815846901,1591,54,state,WV
279,55,wy,2019-01-05,0.0,2020-06-23,535,0.028110132620901,0.0012268130279737,410,56,state,WY
280,0,ak,2019-01-06,0.0,2020-06-23,534,0.02428823396876,0.00093736424397486,525,02,state,AK
281,1,al,2019-01-06,0.0,2020-06-23,534,0.016059577415188,0.00017751232652538998,3434,01,state,AL
282,2,ar,2019-01-06,0.0,2020-06-23,534,0.019587837338541,0.00027960113900436003,2145,05,state,AR
283,3,as,2019-01-06,0.0,2020-06-23,534,0.09282445888748199,0.0073789516052474,31,60,state,AS
284,4,az,2019-01-06,0.0,2020-06-23,534,0.01791491129554,0.00019897844798587,4164,04,state,AZ
285,5,ca,2019-01-06,0.0,2020-06-23,534,0.020982126582476,0.00012455026782096998,23119,06,state,CA
286,6,co,2019-01-06,0.0,2020-06-23,534,0.031257777591624,0.00050713562106536,3522,08,state,CO
287,7,ct,2019-01-06,0.0,2020-06-23,534,0.032601062711926,0.00060801418623316,2579,09,state,CT
288,8,dc,2019-01-06,0.0,2020-06-23,534,0.027134703563124998,0.0011010263223249,449,11,state,DC
289,9,de,2019-01-06,0.0,2020-06-23,534,0.030544214776252,0.0014251588778334,563,10,state,DE
290,10,fl,2019-01-06,0.0,2020-06-23,534,0.021909369966319,0.00020268379936056,11373,12,state,FL
291,11,ga,2019-01-06,0.0,2020-06-23,534,0.016367268212756,0.00019076913485042,5522,13,state,GA
292,12,gu,2019-01-06,-1.0,2020-06-23,534,0.062670807624099,0.0022728858615357,168,66,state,GU
293,13,hi,2019-01-06,0.0,2020-06-23,534,0.018342503630386003,0.00060160379156247,834,15,state,HI
294,14,ia,2019-01-06,0.0,2020-06-23,534,0.024166689098725,0.0003314104622058,2628,19,state,IA
295,15,id,2019-01-06,0.0,2020-06-23,534,0.019849625760858,0.0005215925448671599,959,16,state,ID
296,16,il,2019-01-06,0.0,2020-06-23,534,0.022744713716042003,0.00015071930588826,9677,17,state,IL
297,17,in,2019-01-06,0.0,2020-06-23,534,0.019304930022472,0.0001719322944446,4807,18,state,IN
298,18,ks,2019-01-06,0.0,2020-06-23,534,0.022830790030912998,0.00033386725989384,2345,20,state,KS
299,19,ky,2019-01-06,0.0,2020-06-23,534,0.020417461690736,0.00025338496210896,3277,21,state,KY
300,20,la,2019-01-06,0.0,2020-06-23,534,0.024856207729459,0.00032497711145927004,3450,22,state,LA
301,21,ma,2019-01-06,0.0,2020-06-23,534,0.025953076607683,0.00027750947851002,4961,25,state,MA
302,22,md,2019-01-06,0.0,2020-06-23,534,0.021220406941648,0.0002648351172241,3901,24,state,MD
303,23,me,2019-01-06,0.0,2020-06-23,534,0.028110911070378997,0.00059080524368373,1070,23,state,ME
304,24,mi,2019-01-06,0.0,2020-06-23,534,0.022353304512673998,0.0002099530223375,8129,26,state,MI
305,25,mn,2019-01-06,0.0,2020-06-23,534,0.027042491390742995,0.0003429012507917,4104,27,state,MN
306,26,mo,2019-01-06,0.0,2020-06-23,534,0.025850176502796002,0.00032581570044478,4502,29,state,MO
307,27,mp,2019-01-06,-1.0,2020-06-23,534,0.072552467659839,0.0054371613336336,47,69,state,MP
308,28,ms,2019-01-06,0.0,2020-06-23,534,0.024870355514278998,0.0005247424711964599,2157,28,state,MS
309,29,mt,2019-01-06,0.0,2020-06-23,534,0.031003739381385998,0.00095933073243538,837,30,state,MT
310,30,nc,2019-01-06,0.0,2020-06-23,534,0.017240497305698998,0.00018490132955178,6114,37,state,NC
311,31,nd,2019-01-06,0.0,2020-06-23,534,0.024067303432488,0.0006723774514855401,572,38,state,ND
312,32,ne,2019-01-06,0.0,2020-06-23,534,0.027327251602158997,0.00065156291805662,1630,31,state,NE
313,33,nh,2019-01-06,0.0,2020-06-23,534,0.025439995155295,0.00076595635405087,921,33,state,NH
314,34,nj,2019-01-06,0.0,2020-06-23,534,0.02310281707178,0.00029405154063542004,6284,34,state,NJ
315,35,nm,2019-01-06,0.0,2020-06-23,534,0.027042580524924,0.00070480454028731,1446,35,state,NM
316,36,nv,2019-01-06,0.0,2020-06-23,534,0.021049467836506,0.00047959631670973,1822,32,state,NV
317,37,ny,2019-01-06,0.0,2020-06-23,534,0.025256590397577997,0.00018550685850906,15189,36,state,NY
318,38,oh,2019-01-06,0.0,2020-06-23,534,0.020062193886544996,0.00014356325847664,9222,39,state,OH
319,39,ok,2019-01-06,0.0,2020-06-23,534,0.020124707475459,0.00025353393708176,2959,40,state,OK
320,40,or,2019-01-06,0.0,2020-06-23,534,0.019788033076211003,0.00027558598962435,2626,41,state,OR
321,41,pa,2019-01-06,0.0,2020-06-23,534,0.020923126588969,0.00014493051395245,9719,42,state,PA
322,42,pr,2019-01-06,0.0,2020-06-23,534,0.029169581352211003,0.00039169250804941,2526,72,state,PR
323,43,ri,2019-01-06,0.0,2020-06-23,534,0.021679598701562997,0.0005683922714691,806,44,state,RI
324,44,sc,2019-01-06,0.0,2020-06-23,534,0.017314941524862,0.0002394406009547,3041,45,state,SC
325,45,sd,2019-01-06,0.0,2020-06-23,534,0.023984917532382,0.0006728914014033,654,46,state,SD
326,46,tn,2019-01-06,0.0,2020-06-23,534,0.017610155674041,0.00020854763769577,4111,47,state,TN
327,47,tx,2019-01-06,0.0,2020-06-23,534,0.018131698586935,0.0001059373272331,15762,48,state,TX
328,48,ut,2019-01-06,0.0,2020-06-23,534,0.017095154546644,0.00029758518119099,1687,49,state,UT
329,49,va,2019-01-06,0.0,2020-06-23,534,0.018198017587915002,0.00017616214660823998,5298,51,state,VA
330,50,vi,2019-01-06,0.0,2020-06-23,534,0.030810337524555,0.0020000507769742,86,78,state,VI
331,51,vt,2019-01-06,0.0,2020-06-23,534,0.026749223887137998,0.00075733423519475,521,50,state,VT
332,52,wa,2019-01-06,0.0,2020-06-23,534,0.019053017680432,0.00020071320669669,4765,53,state,WA
333,53,wi,2019-01-06,0.0,2020-06-23,534,0.023122441618695,0.00023884848662722997,4474,55,state,WI
334,54,wv,2019-01-06,0.0,2020-06-23,534,0.023686987568167006,0.00041012481499765,1591,54,state,WV
335,55,wy,2019-01-06,0.0,2020-06-23,534,0.021360826665198004,0.00078942839137508,409,56,state,WY
336,0,ak,2019-01-07,0.0,2020-06-23,533,0.034572473001965,0.0012886533929236,524,02,state,AK
337,1,al,2019-01-07,0.0,2020-06-23,533,0.032732948296794996,0.00039205768194005,3434,01,state,AL
338,2,ar,2019-01-07,-1.0,2020-06-23,533,0.025034475163296,0.00037631431575599,2144,05,state,AR
339,3,as,2019-01-07,0.0,2020-06-23,533,0.08790541865541901,0.0061363887671719,30,60,state,AS
340,4,az,2019-01-07,0.0,2020-06-23,533,0.025697577702599998,0.00031141495085527997,4166,04,state,AZ
341,5,ca,2019-01-07,-1.0,2020-06-23,533,0.021243262168776002,0.00010449766759942,23120,06,state,CA
342,6,co,2019-01-07,0.0,2020-06-23,533,0.027528721066327998,0.00032471871496774,3521,08,state,CO
343,7,ct,2019-01-07,0.0,2020-06-23,533,0.031945783825919,0.00045133011223945997,2578,09,state,CT
344,8,dc,2019-01-07,0.0,2020-06-23,533,0.055698106741552,0.0013371710653777,449,11,state,DC
345,9,de,2019-01-07,0.0,2020-06-23,533,0.032447430335343,0.00099264773107411,564,10,state,DE
346,10,fl,2019-01-07,0.0,2020-06-23,533,0.025961166460564,0.00017213057455095,11373,12,state,FL
347,11,ga,2019-01-07,0.0,2020-06-23,533,0.025199292347413,0.00024215409031236,5522,13,state,GA
348,12,gu,2019-01-07,-1.0,2020-06-23,533,0.07154252732182201,0.0033332771854641,171,66,state,GU
349,13,hi,2019-01-07,0.0,2020-06-23,533,0.020016061005538002,0.0006629198035445701,836,15,state,HI
350,14,ia,2019-01-07,0.0,2020-06-23,533,0.031234291142261,0.00042205091338091,2627,19,state,IA
351,15,id,2019-01-07,0.0,2020-06-23,533,0.026576891388239,0.00070945120964025,960,16,state,ID
352,16,il,2019-01-07,0.0,2020-06-23,533,0.032652054527891,0.00022370453859102,9679,17,state,IL
353,17,in,2019-01-07,0.0,2020-06-23,533,0.029852727583935,0.00028370193381445,4807,18,state,IN
354,18,ks,2019-01-07,0.0,2020-06-23,533,0.032224993547932006,0.00046450358656895997,2345,20,state,KS
355,19,ky,2019-01-07,0.0,2020-06-23,533,0.029101464372177,0.00038838598513729,3278,21,state,KY
356,20,la,2019-01-07,0.0,2020-06-23,533,0.031496063554386,0.00042156597814934,3450,22,state,LA
357,21,ma,2019-01-07,0.0,2020-06-23,533,0.041208458956287,0.00049100973489468,4961,25,state,MA
358,22,md,2019-01-07,0.0,2020-06-23,533,0.036457330803158994,0.00044523468702909006,3902,24,state,MD
359,23,me,2019-01-07,0.0,2020-06-23,533,0.03776960607295,0.00097078629196766,1071,23,state,ME
360,24,mi,2019-01-07,0.0,2020-06-23,533,0.034416908968535005,0.00031060511211603,8132,26,state,MI
361,25,mn,2019-01-07,0.0,2020-06-23,533,0.039759711787922994,0.00047859198515027,4105,27,state,MN
362,26,mo,2019-01-07,0.0,2020-06-23,533,0.03249167483793201,0.00036397357783192003,4502,29,state,MO
363,27,mp,2019-01-07,0.0,2020-06-23,533,0.07473120455776801,0.0062920810516232,46,69,state,MP
364,28,ms,2019-01-07,0.0,2020-06-23,533,0.030462013010393,0.00053610729818379,2157,28,state,MS
365,29,mt,2019-01-07,0.0,2020-06-23,533,0.035559298390741,0.00095835700455057,837,30,state,MT
366,30,nc,2019-01-07,0.0,2020-06-23,533,0.025568477429304997,0.00021744125983626,6113,37,state,NC
367,31,nd,2019-01-07,0.0,2020-06-23,533,0.034224278491892,0.0009760490031044,572,38,state,ND
368,32,ne,2019-01-07,0.0,2020-06-23,533,0.033289222746721,0.0005899195359217901,1631,31,state,NE
369,33,nh,2019-01-07,0.0,2020-06-23,533,0.03289997016257701,0.00080048643532637,921,33,state,NH
370,34,nj,2019-01-07,0.0,2020-06-23,533,0.031253156746112995,0.00028487713252067,6288,34,state,NJ
371,35,nm,2019-01-07,0.0,2020-06-23,533,0.027646819971236,0.00051946594173169,1445,35,state,NM
372,36,nv,2019-01-07,0.0,2020-06-23,533,0.020309900707293996,0.00037952349509958,1822,32,state,NV
373,37,ny,2019-01-07,0.0,2020-06-23,533,0.031123449933971,0.00018548454439974,15195,36,state,NY
374,38,oh,2019-01-07,0.0,2020-06-23,533,0.027526241891723997,0.00020595125013451998,9224,39,state,OH
375,39,ok,2019-01-07,0.0,2020-06-23,533,0.03037267383723,0.00037396369741143,2960,40,state,OK
376,40,or,2019-01-07,-1.0,2020-06-23,533,0.023051981079171002,0.00034662356708263997,2626,41,state,OR
377,41,pa,2019-01-07,0.0,2020-06-23,533,0.030678291778493,0.00023521850549076002,9721,42,state,PA
378,42,pr,2019-01-07,0.0,2020-06-23,533,0.035075726030635,0.00058346218389325,2530,72,state,PR
379,43,ri,2019-01-07,0.0,2020-06-23,533,0.036376476331855,0.0010745292191443,808,44,state,RI
380,44,sc,2019-01-07,0.0,2020-06-23,533,0.02639556046988,0.00037504631094067,3044,45,state,SC
381,45,sd,2019-01-07,0.0,2020-06-23,533,0.03278222306269,0.00097029700866737,654,46,state,SD
382,46,tn,2019-01-07,-1.0,2020-06-23,533,0.026358893442462002,0.00031680617952226,4115,47,state,TN
383,47,tx,2019-01-07,0.0,2020-06-23,533,0.026322669327742,0.00014848719631268,15765,48,state,TX
384,48,ut,2019-01-07,-1.0,2020-06-23,533,0.024986870343776002,0.00045777453578697,1687,49,state,UT
385,49,va,2019-01-07,0.0,2020-06-23,533,0.029683888860701002,0.00031107598783835,5299,51,state,VA
386,50,vi,2019-01-07,0.0,2020-06-23,533,0.041719372521902,0.0037894624899103,86,78,state,VI
387,51,vt,2019-01-07,-1.0,2020-06-23,533,0.035655474183802,0.0010965699185342,521,50,state,VT
388,52,wa,2019-01-07,-1.0,2020-06-23,533,0.022821039908139,0.00025594574282192,4766,53,state,WA
389,53,wi,2019-01-07,0.0,2020-06-23,533,0.032080467820818,0.000365162826069,4472,55,state,WI
390,54,wv,2019-01-07,0.0,2020-06-23,533,0.030399873444881,0.0005787981653582,1591,54,state,WV
391,55,wy,2019-01-07,-1.0,2020-06-23,533,0.027021907283165003,0.0010050404167821,409,56,state,WY
392,0,ak,2019-01-08,0.0,2020-06-23,532,0.04611348553651799,0.0012587842890653,525,02,state,AK
393,1,al,2019-01-08,0.0,2020-06-23,532,0.09068601831580499,0.0007828038159703,3433,01,state,AL
394,2,ar,2019-01-08,0.0,2020-06-23,532,0.075188569624281,0.0008814160002021699,2145,05,state,AR
395,3,as,2019-01-08,1.0,2020-06-23,532,0.11393721037456,0.0099647611771514,34,60,state,AS
396,4,az,2019-01-08,0.0,2020-06-23,532,0.057141907946531,0.0005680804598858,4162,04,state,AZ
397,5,ca,2019-01-08,0.0,2020-06-23,532,0.05074976020601099,0.00022039391134043998,23119,06,state,CA
398,6,co,2019-01-08,0.0,2020-06-23,532,0.068473475866342,0.00069865763838612,3521,08,state,CO
399,7,ct,2019-01-08,-1.0,2020-06-23,532,0.081709568646353,0.0010063021252278,2578,09,state,CT
400,8,dc,2019-01-08,0.0,2020-06-23,532,0.072300743490867,0.0017085547950081,449,11,state,DC
401,9,de,2019-01-08,0.0,2020-06-23,532,0.074789560241358,0.0019293098611553,564,10,state,DE
402,10,fl,2019-01-08,0.0,2020-06-23,532,0.06147927590680099,0.00031866262159817,11373,12,state,FL
403,11,ga,2019-01-08,0.0,2020-06-23,532,0.068723937409093,0.00052104617981242,5522,13,state,GA
404,12,gu,2019-01-08,0.0,2020-06-23,532,0.071884946635093,0.0036149166196076,172,66,state,GU
405,13,hi,2019-01-08,0.0,2020-06-23,532,0.027625016129179,0.00068916092229865,835,15,state,HI
406,14,ia,2019-01-08,0.0,2020-06-23,532,0.10161813968217999,0.0011534420568053,2628,19,state,IA
407,15,id,2019-01-08,0.0,2020-06-23,532,0.06108772185483401,0.0011635607467714,958,16,state,ID
408,16,il,2019-01-08,0.0,2020-06-23,532,0.09236569873091802,0.0005387487928611099,9680,17,state,IL
409,17,in,2019-01-08,0.0,2020-06-23,532,0.07069168775822,0.00062427114943684,4807,18,state,IN
410,18,ks,2019-01-08,0.0,2020-06-23,532,0.08913031255561699,0.00107614101522,2346,20,state,KS
411,19,ky,2019-01-08,0.0,2020-06-23,532,0.075810216092672,0.00078265340205475,3277,21,state,KY
412,20,la,2019-01-08,0.0,2020-06-23,532,0.076015654341702,0.00074416014963986,3452,22,state,LA
413,21,ma,2019-01-08,0.0,2020-06-23,532,0.08249381671848299,0.0007541719504712901,4959,25,state,MA
414,22,md,2019-01-08,0.0,2020-06-23,532,0.077196555345976,0.00070395970543928,3903,24,state,MD
415,23,me,2019-01-08,-1.0,2020-06-23,532,0.057836735861005004,0.001181660364223,1070,23,state,ME
416,24,mi,2019-01-08,0.0,2020-06-23,532,0.069427035422261,0.00048533064106704,8132,26,state,MI
417,25,mn,2019-01-08,0.0,2020-06-23,532,0.09475955383292599,0.0008206064928119901,4105,27,state,MN
418,26,mo,2019-01-08,0.0,2020-06-23,532,0.090773079620554,0.00075449842438789,4502,29,state,MO
419,27,mp,2019-01-08,0.0,2020-06-23,532,0.077510236716267,0.007046738965156001,46,69,state,MP
420,28,ms,2019-01-08,0.0,2020-06-23,532,0.07664800717637799,0.00090751353626098,2157,28,state,MS
421,29,mt,2019-01-08,0.0,2020-06-23,532,0.066247258697678,0.0014843379474614,837,30,state,MT
422,30,nc,2019-01-08,0.0,2020-06-23,532,0.065173917579677,0.00047922605411212,6114,37,state,NC
423,31,nd,2019-01-08,0.0,2020-06-23,532,0.09557872286558197,0.002406123897577,572,38,state,ND
424,32,ne,2019-01-08,0.0,2020-06-23,532,0.093328046432785,0.0013465814244282,1631,31,state,NE
425,33,nh,2019-01-08,0.0,2020-06-23,532,0.077548082744937,0.0014685134841889,921,33,state,NH
426,34,nj,2019-01-08,0.0,2020-06-23,532,0.08964074859965,0.00065107355908118,6289,34,state,NJ
427,35,nm,2019-01-08,0.0,2020-06-23,532,0.05108089800487001,0.00089223923540362,1444,35,state,NM
428,36,nv,2019-01-08,0.0,2020-06-23,532,0.042714104637546,0.00068354550979537,1823,32,state,NV
429,37,ny,2019-01-08,0.0,2020-06-23,532,0.07181444958633,0.0003876330286041,15186,36,state,NY
430,38,oh,2019-01-08,0.0,2020-06-23,532,0.075092500382659,0.0005080407406554099,9223,39,state,OH
431,39,ok,2019-01-08,0.0,2020-06-23,532,0.07709153727966701,0.0007348879092048,2960,40,state,OK
432,40,or,2019-01-08,0.0,2020-06-23,532,0.058266973443391,0.0007686941428760001,2626,41,state,OR
433,41,pa,2019-01-08,-1.0,2020-06-23,532,0.069772408002911,0.00047852587020910995,9722,42,state,PA
434,42,pr,2019-01-08,0.0,2020-06-23,532,0.04538422379255799,0.00071662835869838,2528,72,state,PR
435,43,ri,2019-01-08,0.0,2020-06-23,532,0.07489032576863901,0.0017686927816355,808,44,state,RI
436,44,sc,2019-01-08,0.0,2020-06-23,532,0.059769336365839996,0.00064420720996754,3042,45,state,SC
437,45,sd,2019-01-08,0.0,2020-06-23,532,0.08073350535778599,0.0020702240930120003,654,46,state,SD
438,46,tn,2019-01-08,0.0,2020-06-23,532,0.073577646209034,0.00066342051862397,4114,47,state,TN
439,47,tx,2019-01-08,0.0,2020-06-23,532,0.071576607823785,0.00032743660261612,15766,48,state,TX
440,48,ut,2019-01-08,0.0,2020-06-23,532,0.067951870165347,0.0009686445761817301,1686,49,state,UT
441,49,va,2019-01-08,0.0,2020-06-23,532,0.06880856607465599,0.00057936561763289,5298,51,state,VA
442,50,vi,2019-01-08,0.0,2020-06-23,532,0.046956280946387,0.0049308665784325,86,78,state,VI
443,51,vt,2019-01-08,-1.0,2020-06-23,532,0.062945836831876,0.0018033414172668,521,50,state,VT
444,52,wa,2019-01-08,0.0,2020-06-23,532,0.06001614652428701,0.0005951567569684401,4766,53,state,WA
445,53,wi,2019-01-08,0.0,2020-06-23,532,0.089262994403936,0.00080558871502853,4473,55,state,WI
446,54,wv,2019-01-08,0.0,2020-06-23,532,0.066147753352836,0.0010878609260332,1591,54,state,WV
447,55,wy,2019-01-08,0.0,2020-06-23,532,0.060171383368344,0.0020075129581964,410,56,state,WY
448,0,ak,2019-01-09,0.0,2020-06-23,531,0.041973587721245,0.0011904683156029,525,02,state,AK
449,1,al,2019-01-09,0.0,2020-06-23,531,0.08707473021751501,0.0007789190770459799,3434,01,state,AL
450,2,ar,2019-01-09,0.0,2020-06-23,531,0.07647808361089,0.0009057855646950699,2144,05,state,AR
451,3,as,2019-01-09,0.0,2020-06-23,531,0.08199092404667,0.0059524233230756,32,60,state,AS
452,4,az,2019-01-09,0.0,2020-06-23,531,0.05258006254440099,0.00052176605506611,4163,04,state,AZ
453,5,ca,2019-01-09,0.0,2020-06-23,531,0.05184218909323599,0.00022898624346937002,23126,06,state,CA
454,6,co,2019-01-09,0.0,2020-06-23,531,0.068565402926296,0.00075669912328527,3522,08,state,CO
455,7,ct,2019-01-09,0.0,2020-06-23,531,0.081616633022839,0.0011195090845988,2578,09,state,CT
456,8,dc,2019-01-09,0.0,2020-06-23,531,0.071807485751752,0.0017492226248858,449,11,state,DC
457,9,de,2019-01-09,0.0,2020-06-23,531,0.070758907460875,0.0020241302629977,564,10,state,DE
458,10,fl,2019-01-09,0.0,2020-06-23,531,0.05915498404454499,0.00033841712407747,11374,12,state,FL
459,11,ga,2019-01-09,0.0,2020-06-23,531,0.068717201753399,0.00052840941053503,5522,13,state,GA
460,12,gu,2019-01-09,0.0,2020-06-23,531,0.076374112735537,0.0036612621079323,172,66,state,GU
461,13,hi,2019-01-09,0.0,2020-06-23,531,0.029988173873808997,0.0009081742582012199,835,15,state,HI
462,14,ia,2019-01-09,0.0,2020-06-23,531,0.08528708580123899,0.0010351101211603,2627,19,state,IA
463,15,id,2019-01-09,1.0,2020-06-23,531,0.059352873332768,0.0012317516233481,959,16,state,ID
464,16,il,2019-01-09,1.0,2020-06-23,531,0.08984471516055198,0.00055296818743524,9679,17,state,IL
465,17,in,2019-01-09,0.0,2020-06-23,531,0.066661712896681,0.00062454654507733,4807,18,state,IN
466,18,ks,2019-01-09,0.0,2020-06-23,531,0.08019492190941499,0.0010399593408468,2346,20,state,KS
467,19,ky,2019-01-09,0.0,2020-06-23,531,0.070366101653364,0.00077074387571547,3277,21,state,KY
468,20,la,2019-01-09,0.0,2020-06-23,531,0.068635920120593,0.00069277674853067,3450,22,state,LA
469,21,ma,2019-01-09,0.0,2020-06-23,531,0.07168235421061099,0.00068383252067497,4961,25,state,MA
470,22,md,2019-01-09,0.0,2020-06-23,531,0.069622429766028,0.0006821281823392,3905,24,state,MD
471,23,me,2019-01-09,0.0,2020-06-23,531,0.045593155272962003,0.0009761809912746199,1071,23,state,ME
472,24,mi,2019-01-09,0.0,2020-06-23,531,0.066336772307345,0.00048113345911457,8131,26,state,MI
473,25,mn,2019-01-09,0.0,2020-06-23,531,0.09084611429095,0.00084461754966745,4106,27,state,MN
