index,model_abbr,region_id,forecast_date,target_date,target_type,value
34480,COVIDhub-ensemble,20141,2020-09-07,2020-09-28,cases,0.0
34488,COVIDhub-ensemble,20141,2020-09-07,2020-10-05,cases,0.0
34496,COVIDhub-ensemble,20143,2020-09-07,2020-09-14,cases,1.0
34504,COVIDhub-ensemble,20143,2020-09-07,2020-09-21,cases,1.0
34512,COVIDhub-ensemble,20143,2020-09-07,2020-09-28,cases,1.0
34520,COVIDhub-ensemble,20143,2020-09-07,2020-10-05,cases,1.0
34528,COVIDhub-ensemble,20145,2020-09-07,2020-09-14,cases,19.0
34536,COVIDhub-ensemble,20145,2020-09-07,2020-09-21,cases,17.0
34544,COVIDhub-ensemble,20145,2020-09-07,2020-09-28,cases,13.0
34552,COVIDhub-ensemble,20145,2020-09-07,2020-10-05,cases,12.0
34560,COVIDhub-ensemble,20147,2020-09-07,2020-09-14,cases,4.0
34568,COVIDhub-ensemble,20147,2020-09-07,2020-09-21,cases,4.0
34576,COVIDhub-ensemble,20147,2020-09-07,2020-09-28,cases,3.0
34584,COVIDhub-ensemble,20147,2020-09-07,2020-10-05,cases,3.0
34592,COVIDhub-ensemble,20149,2020-09-07,2020-09-14,cases,11.0
34600,COVIDhub-ensemble,20149,2020-09-07,2020-09-21,cases,8.0
34608,COVIDhub-ensemble,20149,2020-09-07,2020-09-28,cases,7.0
34616,COVIDhub-ensemble,20149,2020-09-07,2020-10-05,cases,7.0
34624,COVIDhub-ensemble,20151,2020-09-07,2020-09-14,cases,7.0
34632,COVIDhub-ensemble,20151,2020-09-07,2020-09-21,cases,6.0
34640,COVIDhub-ensemble,20151,2020-09-07,2020-09-28,cases,5.0
34648,COVIDhub-ensemble,20151,2020-09-07,2020-10-05,cases,5.0
34656,COVIDhub-ensemble,20153,2020-09-07,2020-09-14,cases,1.0
34664,COVIDhub-ensemble,20153,2020-09-07,2020-09-21,cases,1.0
34672,COVIDhub-ensemble,20153,2020-09-07,2020-09-28,cases,1.0
34680,COVIDhub-ensemble,20153,2020-09-07,2020-10-05,cases,1.0
34688,COVIDhub-ensemble,20155,2020-09-07,2020-09-14,cases,64.0
34696,COVIDhub-ensemble,20155,2020-09-07,2020-09-21,cases,48.0
34704,COVIDhub-ensemble,20155,2020-09-07,2020-09-28,cases,44.0
34712,COVIDhub-ensemble,20155,2020-09-07,2020-10-05,cases,42.0
34720,COVIDhub-ensemble,20157,2020-09-07,2020-09-14,cases,1.0
34728,COVIDhub-ensemble,20157,2020-09-07,2020-09-21,cases,1.0
34736,COVIDhub-ensemble,20157,2020-09-07,2020-09-28,cases,1.0
34744,COVIDhub-ensemble,20157,2020-09-07,2020-10-05,cases,1.0
34752,COVIDhub-ensemble,20159,2020-09-07,2020-09-14,cases,0.0
34760,COVIDhub-ensemble,20159,2020-09-07,2020-09-21,cases,0.0
34768,COVIDhub-ensemble,20159,2020-09-07,2020-09-28,cases,0.0
34776,COVIDhub-ensemble,20159,2020-09-07,2020-10-05,cases,0.0
34784,COVIDhub-ensemble,20161,2020-09-07,2020-09-14,cases,274.0
34792,COVIDhub-ensemble,20161,2020-09-07,2020-09-21,cases,264.0
34800,COVIDhub-ensemble,20161,2020-09-07,2020-09-28,cases,256.0
34808,COVIDhub-ensemble,20161,2020-09-07,2020-10-05,cases,248.0
34816,COVIDhub-ensemble,20163,2020-09-07,2020-09-14,cases,2.0
34824,COVIDhub-ensemble,20163,2020-09-07,2020-09-21,cases,2.0
34832,COVIDhub-ensemble,20163,2020-09-07,2020-09-28,cases,2.0
34840,COVIDhub-ensemble,20163,2020-09-07,2020-10-05,cases,3.0
34848,COVIDhub-ensemble,20165,2020-09-07,2020-09-14,cases,5.0
34856,COVIDhub-ensemble,20165,2020-09-07,2020-09-21,cases,4.0
34864,COVIDhub-ensemble,20165,2020-09-07,2020-09-28,cases,3.0
34872,COVIDhub-ensemble,20165,2020-09-07,2020-10-05,cases,3.0
34880,COVIDhub-ensemble,20167,2020-09-07,2020-09-14,cases,20.0
34888,COVIDhub-ensemble,20167,2020-09-07,2020-09-21,cases,20.0
34896,COVIDhub-ensemble,20167,2020-09-07,2020-09-28,cases,20.0
34904,COVIDhub-ensemble,20167,2020-09-07,2020-10-05,cases,20.0
34912,COVIDhub-ensemble,20169,2020-09-07,2020-09-14,cases,53.0
34920,COVIDhub-ensemble,20169,2020-09-07,2020-09-21,cases,43.0
34928,COVIDhub-ensemble,20169,2020-09-07,2020-09-28,cases,54.0
34936,COVIDhub-ensemble,20169,2020-09-07,2020-10-05,cases,50.0
34944,COVIDhub-ensemble,20171,2020-09-07,2020-09-14,cases,3.0
34952,COVIDhub-ensemble,20171,2020-09-07,2020-09-21,cases,3.0
34960,COVIDhub-ensemble,20171,2020-09-07,2020-09-28,cases,2.0
34968,COVIDhub-ensemble,20171,2020-09-07,2020-10-05,cases,2.0
34976,COVIDhub-ensemble,20173,2020-09-07,2020-09-14,cases,461.0
34984,COVIDhub-ensemble,20173,2020-09-07,2020-09-21,cases,511.0
34992,COVIDhub-ensemble,20173,2020-09-07,2020-09-28,cases,470.0
35000,COVIDhub-ensemble,20173,2020-09-07,2020-10-05,cases,463.0
35008,COVIDhub-ensemble,20175,2020-09-07,2020-09-14,cases,52.0
35016,COVIDhub-ensemble,20175,2020-09-07,2020-09-21,cases,46.0
35024,COVIDhub-ensemble,20175,2020-09-07,2020-09-28,cases,35.0
35032,COVIDhub-ensemble,20175,2020-09-07,2020-10-05,cases,36.0
35040,COVIDhub-ensemble,20177,2020-09-07,2020-09-14,cases,149.0
35048,COVIDhub-ensemble,20177,2020-09-07,2020-09-21,cases,153.0
35056,COVIDhub-ensemble,20177,2020-09-07,2020-09-28,cases,156.0
35064,COVIDhub-ensemble,20177,2020-09-07,2020-10-05,cases,150.0
35072,COVIDhub-ensemble,20179,2020-09-07,2020-09-14,cases,0.0
35080,COVIDhub-ensemble,20179,2020-09-07,2020-09-21,cases,0.0
35088,COVIDhub-ensemble,20179,2020-09-07,2020-09-28,cases,0.0
35096,COVIDhub-ensemble,20179,2020-09-07,2020-10-05,cases,0.0
35104,COVIDhub-ensemble,20181,2020-09-07,2020-09-14,cases,0.0
35112,COVIDhub-ensemble,20181,2020-09-07,2020-09-21,cases,0.0
35120,COVIDhub-ensemble,20181,2020-09-07,2020-09-28,cases,0.0
35128,COVIDhub-ensemble,20181,2020-09-07,2020-10-05,cases,0.0
35136,COVIDhub-ensemble,20183,2020-09-07,2020-09-14,cases,0.0
35144,COVIDhub-ensemble,20183,2020-09-07,2020-09-21,cases,0.0
35152,COVIDhub-ensemble,20183,2020-09-07,2020-09-28,cases,0.0
35160,COVIDhub-ensemble,20183,2020-09-07,2020-10-05,cases,0.0
35168,COVIDhub-ensemble,20185,2020-09-07,2020-09-14,cases,4.0
35176,COVIDhub-ensemble,20185,2020-09-07,2020-09-21,cases,4.0
35184,COVIDhub-ensemble,20185,2020-09-07,2020-09-28,cases,4.0
35192,COVIDhub-ensemble,20185,2020-09-07,2020-10-05,cases,5.0
35200,COVIDhub-ensemble,20187,2020-09-07,2020-09-14,cases,0.0
35208,COVIDhub-ensemble,20187,2020-09-07,2020-09-21,cases,0.0
35216,COVIDhub-ensemble,20187,2020-09-07,2020-09-28,cases,0.0
35224,COVIDhub-ensemble,20187,2020-09-07,2020-10-05,cases,0.0
35232,COVIDhub-ensemble,20189,2020-09-07,2020-09-14,cases,7.0
35240,COVIDhub-ensemble,20189,2020-09-07,2020-09-21,cases,5.0
35248,COVIDhub-ensemble,20189,2020-09-07,2020-09-28,cases,4.0
35256,COVIDhub-ensemble,20189,2020-09-07,2020-10-05,cases,5.0
35264,COVIDhub-ensemble,20191,2020-09-07,2020-09-14,cases,8.0
35272,COVIDhub-ensemble,20191,2020-09-07,2020-09-21,cases,10.0
35280,COVIDhub-ensemble,20191,2020-09-07,2020-09-28,cases,13.0
35288,COVIDhub-ensemble,20191,2020-09-07,2020-10-05,cases,14.0
35296,COVIDhub-ensemble,20193,2020-09-07,2020-09-14,cases,8.0
35304,COVIDhub-ensemble,20193,2020-09-07,2020-09-21,cases,5.0
35312,COVIDhub-ensemble,20193,2020-09-07,2020-09-28,cases,5.0
35320,COVIDhub-ensemble,20193,2020-09-07,2020-10-05,cases,5.0
35328,COVIDhub-ensemble,20195,2020-09-07,2020-09-14,cases,4.0
35336,COVIDhub-ensemble,20195,2020-09-07,2020-09-21,cases,1.0
35344,COVIDhub-ensemble,20195,2020-09-07,2020-09-28,cases,1.0
35352,COVIDhub-ensemble,20195,2020-09-07,2020-10-05,cases,1.0
35360,COVIDhub-ensemble,20197,2020-09-07,2020-09-14,cases,3.0
35368,COVIDhub-ensemble,20197,2020-09-07,2020-09-21,cases,2.0
35376,COVIDhub-ensemble,20197,2020-09-07,2020-09-28,cases,2.0
35384,COVIDhub-ensemble,20197,2020-09-07,2020-10-05,cases,2.0
35392,COVIDhub-ensemble,20199,2020-09-07,2020-09-14,cases,7.0
35400,COVIDhub-ensemble,20199,2020-09-07,2020-09-21,cases,6.0
35408,COVIDhub-ensemble,20199,2020-09-07,2020-09-28,cases,4.0
35416,COVIDhub-ensemble,20199,2020-09-07,2020-10-05,cases,3.0
35424,COVIDhub-ensemble,20201,2020-09-07,2020-09-14,cases,8.0
35432,COVIDhub-ensemble,20201,2020-09-07,2020-09-21,cases,6.0
35440,COVIDhub-ensemble,20201,2020-09-07,2020-09-28,cases,4.0
35448,COVIDhub-ensemble,20201,2020-09-07,2020-10-05,cases,4.0
35456,COVIDhub-ensemble,20203,2020-09-07,2020-09-14,cases,0.0
35464,COVIDhub-ensemble,20203,2020-09-07,2020-09-21,cases,0.0
35472,COVIDhub-ensemble,20203,2020-09-07,2020-09-28,cases,0.0
35480,COVIDhub-ensemble,20203,2020-09-07,2020-10-05,cases,0.0
35488,COVIDhub-ensemble,20205,2020-09-07,2020-09-14,cases,2.0
35496,COVIDhub-ensemble,20205,2020-09-07,2020-09-21,cases,2.0
35504,COVIDhub-ensemble,20205,2020-09-07,2020-09-28,cases,2.0
35512,COVIDhub-ensemble,20205,2020-09-07,2020-10-05,cases,2.0
35520,COVIDhub-ensemble,20207,2020-09-07,2020-09-14,cases,0.0
35528,COVIDhub-ensemble,20207,2020-09-07,2020-09-21,cases,0.0
35536,COVIDhub-ensemble,20207,2020-09-07,2020-09-28,cases,0.0
35544,COVIDhub-ensemble,20207,2020-09-07,2020-10-05,cases,0.0
35552,COVIDhub-ensemble,20209,2020-09-07,2020-09-14,cases,228.0
35560,COVIDhub-ensemble,20209,2020-09-07,2020-09-21,cases,196.0
35568,COVIDhub-ensemble,20209,2020-09-07,2020-09-28,cases,179.0
35576,COVIDhub-ensemble,20209,2020-09-07,2020-10-05,cases,171.0
35608,COVIDhub-ensemble,21,2020-09-07,2020-09-14,cases,4791.0
35616,COVIDhub-ensemble,21,2020-09-07,2020-09-14,deaths,60.0
35664,COVIDhub-ensemble,21,2020-09-07,2020-09-21,cases,4788.0
35672,COVIDhub-ensemble,21,2020-09-07,2020-09-21,deaths,62.0
35720,COVIDhub-ensemble,21,2020-09-07,2020-09-28,cases,4850.0
35728,COVIDhub-ensemble,21,2020-09-07,2020-09-28,deaths,69.0
35776,COVIDhub-ensemble,21,2020-09-07,2020-10-05,cases,4853.0
35784,COVIDhub-ensemble,21,2020-09-07,2020-10-05,deaths,75.0
35808,COVIDhub-ensemble,21001,2020-09-07,2020-09-14,cases,14.0
35816,COVIDhub-ensemble,21001,2020-09-07,2020-09-21,cases,13.0
35824,COVIDhub-ensemble,21001,2020-09-07,2020-09-28,cases,11.0
35832,COVIDhub-ensemble,21001,2020-09-07,2020-10-05,cases,10.0
35840,COVIDhub-ensemble,21003,2020-09-07,2020-09-14,cases,8.0
35848,COVIDhub-ensemble,21003,2020-09-07,2020-09-21,cases,8.0
35856,COVIDhub-ensemble,21003,2020-09-07,2020-09-28,cases,7.0
35864,COVIDhub-ensemble,21003,2020-09-07,2020-10-05,cases,7.0
35872,COVIDhub-ensemble,21005,2020-09-07,2020-09-14,cases,8.0
35880,COVIDhub-ensemble,21005,2020-09-07,2020-09-21,cases,8.0
35888,COVIDhub-ensemble,21005,2020-09-07,2020-09-28,cases,8.0
35896,COVIDhub-ensemble,21005,2020-09-07,2020-10-05,cases,8.0
35904,COVIDhub-ensemble,21007,2020-09-07,2020-09-14,cases,3.0
35912,COVIDhub-ensemble,21007,2020-09-07,2020-09-21,cases,2.0
35920,COVIDhub-ensemble,21007,2020-09-07,2020-09-28,cases,2.0
35928,COVIDhub-ensemble,21007,2020-09-07,2020-10-05,cases,2.0
35936,COVIDhub-ensemble,21009,2020-09-07,2020-09-14,cases,29.0
35944,COVIDhub-ensemble,21009,2020-09-07,2020-09-21,cases,30.0
35952,COVIDhub-ensemble,21009,2020-09-07,2020-09-28,cases,26.0
35960,COVIDhub-ensemble,21009,2020-09-07,2020-10-05,cases,26.0
35968,COVIDhub-ensemble,21011,2020-09-07,2020-09-14,cases,2.0
35976,COVIDhub-ensemble,21011,2020-09-07,2020-09-21,cases,2.0
35984,COVIDhub-ensemble,21011,2020-09-07,2020-09-28,cases,2.0
35992,COVIDhub-ensemble,21011,2020-09-07,2020-10-05,cases,2.0
36000,COVIDhub-ensemble,21013,2020-09-07,2020-09-14,cases,26.0
36008,COVIDhub-ensemble,21013,2020-09-07,2020-09-21,cases,26.0
36016,COVIDhub-ensemble,21013,2020-09-07,2020-09-28,cases,23.0
36024,COVIDhub-ensemble,21013,2020-09-07,2020-10-05,cases,22.0
36032,COVIDhub-ensemble,21015,2020-09-07,2020-09-14,cases,68.0
36040,COVIDhub-ensemble,21015,2020-09-07,2020-09-21,cases,69.0
36048,COVIDhub-ensemble,21015,2020-09-07,2020-09-28,cases,68.0
36056,COVIDhub-ensemble,21015,2020-09-07,2020-10-05,cases,66.0
36064,COVIDhub-ensemble,21017,2020-09-07,2020-09-14,cases,15.0
36072,COVIDhub-ensemble,21017,2020-09-07,2020-09-21,cases,16.0
36080,COVIDhub-ensemble,21017,2020-09-07,2020-09-28,cases,17.0
36088,COVIDhub-ensemble,21017,2020-09-07,2020-10-05,cases,17.0
36096,COVIDhub-ensemble,21019,2020-09-07,2020-09-14,cases,46.0
36104,COVIDhub-ensemble,21019,2020-09-07,2020-09-21,cases,45.0
36112,COVIDhub-ensemble,21019,2020-09-07,2020-09-28,cases,43.0
36120,COVIDhub-ensemble,21019,2020-09-07,2020-10-05,cases,43.0
36128,COVIDhub-ensemble,21021,2020-09-07,2020-09-14,cases,16.0
36136,COVIDhub-ensemble,21021,2020-09-07,2020-09-21,cases,18.0
36144,COVIDhub-ensemble,21021,2020-09-07,2020-09-28,cases,18.0
36152,COVIDhub-ensemble,21021,2020-09-07,2020-10-05,cases,18.0
36160,COVIDhub-ensemble,21023,2020-09-07,2020-09-14,cases,0.0
36168,COVIDhub-ensemble,21023,2020-09-07,2020-09-21,cases,0.0
36176,COVIDhub-ensemble,21023,2020-09-07,2020-09-28,cases,0.0
36184,COVIDhub-ensemble,21023,2020-09-07,2020-10-05,cases,0.0
36192,COVIDhub-ensemble,21025,2020-09-07,2020-09-14,cases,2.0
36200,COVIDhub-ensemble,21025,2020-09-07,2020-09-21,cases,2.0
36208,COVIDhub-ensemble,21025,2020-09-07,2020-09-28,cases,2.0
36216,COVIDhub-ensemble,21025,2020-09-07,2020-10-05,cases,2.0
36224,COVIDhub-ensemble,21027,2020-09-07,2020-09-14,cases,8.0
36232,COVIDhub-ensemble,21027,2020-09-07,2020-09-21,cases,6.0
36240,COVIDhub-ensemble,21027,2020-09-07,2020-09-28,cases,7.0
36248,COVIDhub-ensemble,21027,2020-09-07,2020-10-05,cases,7.0
36256,COVIDhub-ensemble,21029,2020-09-07,2020-09-14,cases,66.0
36264,COVIDhub-ensemble,21029,2020-09-07,2020-09-21,cases,65.0
36272,COVIDhub-ensemble,21029,2020-09-07,2020-09-28,cases,62.0
36280,COVIDhub-ensemble,21029,2020-09-07,2020-10-05,cases,58.0
36288,COVIDhub-ensemble,21031,2020-09-07,2020-09-14,cases,4.0
36296,COVIDhub-ensemble,21031,2020-09-07,2020-09-21,cases,4.0
36304,COVIDhub-ensemble,21031,2020-09-07,2020-09-28,cases,4.0
36312,COVIDhub-ensemble,21031,2020-09-07,2020-10-05,cases,3.0
36320,COVIDhub-ensemble,21033,2020-09-07,2020-09-14,cases,13.0
36328,COVIDhub-ensemble,21033,2020-09-07,2020-09-21,cases,12.0
36336,COVIDhub-ensemble,21033,2020-09-07,2020-09-28,cases,12.0
36344,COVIDhub-ensemble,21033,2020-09-07,2020-10-05,cases,13.0
36352,COVIDhub-ensemble,21035,2020-09-07,2020-09-14,cases,46.0
36360,COVIDhub-ensemble,21035,2020-09-07,2020-09-21,cases,41.0
36368,COVIDhub-ensemble,21035,2020-09-07,2020-09-28,cases,39.0
36376,COVIDhub-ensemble,21035,2020-09-07,2020-10-05,cases,41.0
36384,COVIDhub-ensemble,21037,2020-09-07,2020-09-14,cases,46.0
36392,COVIDhub-ensemble,21037,2020-09-07,2020-09-21,cases,43.0
36400,COVIDhub-ensemble,21037,2020-09-07,2020-09-28,cases,46.0
36408,COVIDhub-ensemble,21037,2020-09-07,2020-10-05,cases,47.0
36416,COVIDhub-ensemble,21039,2020-09-07,2020-09-14,cases,2.0
36424,COVIDhub-ensemble,21039,2020-09-07,2020-09-21,cases,1.0
36432,COVIDhub-ensemble,21039,2020-09-07,2020-09-28,cases,1.0
36440,COVIDhub-ensemble,21039,2020-09-07,2020-10-05,cases,0.0
36448,COVIDhub-ensemble,21041,2020-09-07,2020-09-14,cases,4.0
36456,COVIDhub-ensemble,21041,2020-09-07,2020-09-21,cases,4.0
36464,COVIDhub-ensemble,21041,2020-09-07,2020-09-28,cases,4.0
36472,COVIDhub-ensemble,21041,2020-09-07,2020-10-05,cases,4.0
36480,COVIDhub-ensemble,21043,2020-09-07,2020-09-14,cases,12.0
36488,COVIDhub-ensemble,21043,2020-09-07,2020-09-21,cases,10.0
36496,COVIDhub-ensemble,21043,2020-09-07,2020-09-28,cases,12.0
36504,COVIDhub-ensemble,21043,2020-09-07,2020-10-05,cases,14.0
36512,COVIDhub-ensemble,21045,2020-09-07,2020-09-14,cases,13.0
36520,COVIDhub-ensemble,21045,2020-09-07,2020-09-21,cases,11.0
36528,COVIDhub-ensemble,21045,2020-09-07,2020-09-28,cases,10.0
36536,COVIDhub-ensemble,21045,2020-09-07,2020-10-05,cases,8.0
36544,COVIDhub-ensemble,21047,2020-09-07,2020-09-14,cases,42.0
36552,COVIDhub-ensemble,21047,2020-09-07,2020-09-21,cases,43.0
36560,COVIDhub-ensemble,21047,2020-09-07,2020-09-28,cases,41.0
36568,COVIDhub-ensemble,21047,2020-09-07,2020-10-05,cases,34.0
36576,COVIDhub-ensemble,21049,2020-09-07,2020-09-14,cases,21.0
36584,COVIDhub-ensemble,21049,2020-09-07,2020-09-21,cases,21.0
36592,COVIDhub-ensemble,21049,2020-09-07,2020-09-28,cases,23.0
36600,COVIDhub-ensemble,21049,2020-09-07,2020-10-05,cases,23.0
36608,COVIDhub-ensemble,21051,2020-09-07,2020-09-14,cases,8.0
36616,COVIDhub-ensemble,21051,2020-09-07,2020-09-21,cases,8.0
36624,COVIDhub-ensemble,21051,2020-09-07,2020-09-28,cases,9.0
36632,COVIDhub-ensemble,21051,2020-09-07,2020-10-05,cases,11.0
36640,COVIDhub-ensemble,21053,2020-09-07,2020-09-14,cases,4.0
36648,COVIDhub-ensemble,21053,2020-09-07,2020-09-21,cases,3.0
36656,COVIDhub-ensemble,21053,2020-09-07,2020-09-28,cases,2.0
36664,COVIDhub-ensemble,21053,2020-09-07,2020-10-05,cases,2.0
36672,COVIDhub-ensemble,21055,2020-09-07,2020-09-14,cases,23.0
36680,COVIDhub-ensemble,21055,2020-09-07,2020-09-21,cases,19.0
36688,COVIDhub-ensemble,21055,2020-09-07,2020-09-28,cases,18.0
36696,COVIDhub-ensemble,21055,2020-09-07,2020-10-05,cases,18.0
36704,COVIDhub-ensemble,21057,2020-09-07,2020-09-14,cases,4.0
36712,COVIDhub-ensemble,21057,2020-09-07,2020-09-21,cases,2.0
36720,COVIDhub-ensemble,21057,2020-09-07,2020-09-28,cases,2.0
36728,COVIDhub-ensemble,21057,2020-09-07,2020-10-05,cases,1.0
36736,COVIDhub-ensemble,21059,2020-09-07,2020-09-14,cases,97.0
36744,COVIDhub-ensemble,21059,2020-09-07,2020-09-21,cases,92.0
36752,COVIDhub-ensemble,21059,2020-09-07,2020-09-28,cases,90.0
36760,COVIDhub-ensemble,21059,2020-09-07,2020-10-05,cases,92.0
36768,COVIDhub-ensemble,21061,2020-09-07,2020-09-14,cases,2.0
36776,COVIDhub-ensemble,21061,2020-09-07,2020-09-21,cases,1.0
36784,COVIDhub-ensemble,21061,2020-09-07,2020-09-28,cases,1.0
36792,COVIDhub-ensemble,21061,2020-09-07,2020-10-05,cases,1.0
36800,COVIDhub-ensemble,21063,2020-09-07,2020-09-14,cases,2.0
36808,COVIDhub-ensemble,21063,2020-09-07,2020-09-21,cases,3.0
36816,COVIDhub-ensemble,21063,2020-09-07,2020-09-28,cases,3.0
36824,COVIDhub-ensemble,21063,2020-09-07,2020-10-05,cases,4.0
36832,COVIDhub-ensemble,21065,2020-09-07,2020-09-14,cases,11.0
36840,COVIDhub-ensemble,21065,2020-09-07,2020-09-21,cases,11.0
36848,COVIDhub-ensemble,21065,2020-09-07,2020-09-28,cases,11.0
36856,COVIDhub-ensemble,21065,2020-09-07,2020-10-05,cases,12.0
36864,COVIDhub-ensemble,21067,2020-09-07,2020-09-14,cases,383.0
36872,COVIDhub-ensemble,21067,2020-09-07,2020-09-21,cases,371.0
36880,COVIDhub-ensemble,21067,2020-09-07,2020-09-28,cases,353.0
36888,COVIDhub-ensemble,21067,2020-09-07,2020-10-05,cases,352.0
36896,COVIDhub-ensemble,21069,2020-09-07,2020-09-14,cases,3.0
36904,COVIDhub-ensemble,21069,2020-09-07,2020-09-21,cases,3.0
36912,COVIDhub-ensemble,21069,2020-09-07,2020-09-28,cases,3.0
36920,COVIDhub-ensemble,21069,2020-09-07,2020-10-05,cases,3.0
36928,COVIDhub-ensemble,21071,2020-09-07,2020-09-14,cases,8.0
36936,COVIDhub-ensemble,21071,2020-09-07,2020-09-21,cases,7.0
36944,COVIDhub-ensemble,21071,2020-09-07,2020-09-28,cases,10.0
36952,COVIDhub-ensemble,21071,2020-09-07,2020-10-05,cases,9.0
36960,COVIDhub-ensemble,21073,2020-09-07,2020-09-14,cases,45.0
36968,COVIDhub-ensemble,21073,2020-09-07,2020-09-21,cases,37.0
36976,COVIDhub-ensemble,21073,2020-09-07,2020-09-28,cases,36.0
36984,COVIDhub-ensemble,21073,2020-09-07,2020-10-05,cases,36.0
36992,COVIDhub-ensemble,21075,2020-09-07,2020-09-14,cases,5.0
37000,COVIDhub-ensemble,21075,2020-09-07,2020-09-21,cases,5.0
37008,COVIDhub-ensemble,21075,2020-09-07,2020-09-28,cases,4.0
37016,COVIDhub-ensemble,21075,2020-09-07,2020-10-05,cases,4.0
37024,COVIDhub-ensemble,21077,2020-09-07,2020-09-14,cases,0.0
37032,COVIDhub-ensemble,21077,2020-09-07,2020-09-21,cases,0.0
37040,COVIDhub-ensemble,21077,2020-09-07,2020-09-28,cases,1.0
37048,COVIDhub-ensemble,21077,2020-09-07,2020-10-05,cases,1.0
37056,COVIDhub-ensemble,21079,2020-09-07,2020-09-14,cases,12.0
37064,COVIDhub-ensemble,21079,2020-09-07,2020-09-21,cases,11.0
37072,COVIDhub-ensemble,21079,2020-09-07,2020-09-28,cases,11.0
37080,COVIDhub-ensemble,21079,2020-09-07,2020-10-05,cases,11.0
37088,COVIDhub-ensemble,21081,2020-09-07,2020-09-14,cases,5.0
37096,COVIDhub-ensemble,21081,2020-09-07,2020-09-21,cases,4.0
37104,COVIDhub-ensemble,21081,2020-09-07,2020-09-28,cases,4.0
37112,COVIDhub-ensemble,21081,2020-09-07,2020-10-05,cases,4.0
37120,COVIDhub-ensemble,21083,2020-09-07,2020-09-14,cases,24.0
37128,COVIDhub-ensemble,21083,2020-09-07,2020-09-21,cases,22.0
37136,COVIDhub-ensemble,21083,2020-09-07,2020-09-28,cases,22.0
37144,COVIDhub-ensemble,21083,2020-09-07,2020-10-05,cases,23.0
37152,COVIDhub-ensemble,21085,2020-09-07,2020-09-14,cases,32.0
37160,COVIDhub-ensemble,21085,2020-09-07,2020-09-21,cases,29.0
37168,COVIDhub-ensemble,21085,2020-09-07,2020-09-28,cases,27.0
37176,COVIDhub-ensemble,21085,2020-09-07,2020-10-05,cases,27.0
37184,COVIDhub-ensemble,21087,2020-09-07,2020-09-14,cases,38.0
37192,COVIDhub-ensemble,21087,2020-09-07,2020-09-21,cases,34.0
37200,COVIDhub-ensemble,21087,2020-09-07,2020-09-28,cases,30.0
37208,COVIDhub-ensemble,21087,2020-09-07,2020-10-05,cases,28.0
37216,COVIDhub-ensemble,21089,2020-09-07,2020-09-14,cases,67.0
37224,COVIDhub-ensemble,21089,2020-09-07,2020-09-21,cases,68.0
37232,COVIDhub-ensemble,21089,2020-09-07,2020-09-28,cases,72.0
37240,COVIDhub-ensemble,21089,2020-09-07,2020-10-05,cases,73.0
37248,COVIDhub-ensemble,21091,2020-09-07,2020-09-14,cases,4.0
37256,COVIDhub-ensemble,21091,2020-09-07,2020-09-21,cases,5.0
37264,COVIDhub-ensemble,21091,2020-09-07,2020-09-28,cases,4.0
37272,COVIDhub-ensemble,21091,2020-09-07,2020-10-05,cases,4.0
37280,COVIDhub-ensemble,21093,2020-09-07,2020-09-14,cases,65.0
37288,COVIDhub-ensemble,21093,2020-09-07,2020-09-21,cases,64.0
37296,COVIDhub-ensemble,21093,2020-09-07,2020-09-28,cases,66.0
37304,COVIDhub-ensemble,21093,2020-09-07,2020-10-05,cases,59.0
37312,COVIDhub-ensemble,21095,2020-09-07,2020-09-14,cases,19.0
37320,COVIDhub-ensemble,21095,2020-09-07,2020-09-21,cases,20.0
37328,COVIDhub-ensemble,21095,2020-09-07,2020-09-28,cases,23.0
37336,COVIDhub-ensemble,21095,2020-09-07,2020-10-05,cases,26.0
37344,COVIDhub-ensemble,21097,2020-09-07,2020-09-14,cases,6.0
37352,COVIDhub-ensemble,21097,2020-09-07,2020-09-21,cases,6.0
37360,COVIDhub-ensemble,21097,2020-09-07,2020-09-28,cases,6.0
37368,COVIDhub-ensemble,21097,2020-09-07,2020-10-05,cases,6.0
37376,COVIDhub-ensemble,21099,2020-09-07,2020-09-14,cases,13.0
37384,COVIDhub-ensemble,21099,2020-09-07,2020-09-21,cases,13.0
37392,COVIDhub-ensemble,21099,2020-09-07,2020-09-28,cases,13.0
37400,COVIDhub-ensemble,21099,2020-09-07,2020-10-05,cases,13.0
37408,COVIDhub-ensemble,21101,2020-09-07,2020-09-14,cases,61.0
37416,COVIDhub-ensemble,21101,2020-09-07,2020-09-21,cases,63.0
37424,COVIDhub-ensemble,21101,2020-09-07,2020-09-28,cases,63.0
37432,COVIDhub-ensemble,21101,2020-09-07,2020-10-05,cases,63.0
37440,COVIDhub-ensemble,21103,2020-09-07,2020-09-14,cases,6.0
37448,COVIDhub-ensemble,21103,2020-09-07,2020-09-21,cases,6.0
37456,COVIDhub-ensemble,21103,2020-09-07,2020-09-28,cases,6.0
37464,COVIDhub-ensemble,21103,2020-09-07,2020-10-05,cases,6.0
37472,COVIDhub-ensemble,21105,2020-09-07,2020-09-14,cases,1.0
37480,COVIDhub-ensemble,21105,2020-09-07,2020-09-21,cases,1.0
37488,COVIDhub-ensemble,21105,2020-09-07,2020-09-28,cases,1.0
37496,COVIDhub-ensemble,21105,2020-09-07,2020-10-05,cases,1.0
