,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
49,va,2019-01-05,0,2020-06-23,535,0.37998799730499,0.0013429428234428,5299
50,vi,2019-01-05,0,2020-06-23,535,0.41398405738301,0.01325054211908,86
51,vt,2019-01-05,-1,2020-06-23,535,0.41711402428348,0.0047825146269819,521
52,wa,2019-01-05,0,2020-06-23,535,0.40974505415876,0.0013977789664234,4766
53,wi,2019-01-05,-1,2020-06-23,535,0.38700256386217,0.0015339661974597,4474
54,wv,2019-01-05,0,2020-06-23,535,0.40159909337749,0.0025555543014601,1591
55,wy,2019-01-05,-1,2020-06-23,535,0.40493762556068,0.0048378064812032,410
0,ak,2019-01-06,0,2020-06-23,534,0.43443119976701,0.0045969504347828,525
1,al,2019-01-06,0,2020-06-23,534,0.33640950364104,0.0015877957427018,3434
2,ar,2019-01-06,0,2020-06-23,534,0.35840481350654,0.0020353261372894,2145
3,as,2019-01-06,0,2020-06-23,534,0.48796078670559,0.033249162339837,31
4,az,2019-01-06,0,2020-06-23,534,0.45410684721361,0.0014765451251194,4164
5,ca,2019-01-06,0,2020-06-23,534,0.4387403978742,0.00066797990775068,23119
6,co,2019-01-06,0,2020-06-23,534,0.44726341909171,0.0017256476029555,3522
7,ct,2019-01-06,0,2020-06-23,534,0.4378990960388,0.0022431592887998,2579
8,dc,2019-01-06,1,2020-06-23,534,0.39443583366897,0.0038385199056112,449
9,de,2019-01-06,0,2020-06-23,534,0.45404545381081,0.004110066636232,563
10,fl,2019-01-06,0,2020-06-23,534,0.41057805847043,0.00088167953393112,11373
11,ga,2019-01-06,0,2020-06-23,534,0.37968254063864,0.001289655565809,5522
12,gu,2019-01-06,0,2020-06-23,534,0.48517933902097,0.012284559765742,168
13,hi,2019-01-06,0,2020-06-23,534,0.36906481419005,0.0032216415025057,834
14,ia,2019-01-06,0,2020-06-23,534,0.40833921386164,0.0018505155728748,2628
15,id,2019-01-06,0,2020-06-23,534,0.45412203108663,0.0028098406703466,959
16,il,2019-01-06,0,2020-06-23,534,0.40297842053118,0.00099372123644864,9677
17,in,2019-01-06,0,2020-06-23,534,0.40052564054698,0.0014204111570527,4807
18,ks,2019-01-06,0,2020-06-23,534,0.40777688067117,0.001974013708915,2345
19,ky,2019-01-06,0,2020-06-23,534,0.41092588851744,0.0018230942338947,3277
20,la,2019-01-06,0,2020-06-23,534,0.37265779141234,0.0017700479564527,3450
21,ma,2019-01-06,0,2020-06-23,534,0.4284473758625,0.0015734018141439,4961
22,md,2019-01-06,0,2020-06-23,534,0.42641158422902,0.0015174329640051,3901
23,me,2019-01-06,0,2020-06-23,534,0.45921649159149,0.0032120001420753,1070
24,mi,2019-01-06,0,2020-06-23,534,0.44165319780233,0.0010734260861412,8129
25,mn,2019-01-06,0,2020-06-23,534,0.42192795930613,0.0015281495817387,4104
26,mo,2019-01-06,0,2020-06-23,534,0.40238825092669,0.0014553806239531,4502
27,mp,2019-01-06,0,2020-06-23,534,0.45726635482004,0.022255511481239,47
28,ms,2019-01-06,0,2020-06-23,534,0.34555468589957,0.0021944603049651,2157
29,mt,2019-01-06,0,2020-06-23,534,0.44255404492977,0.0035184297017758,837
30,nc,2019-01-06,0,2020-06-23,534,0.38710613213507,0.0011773641615188,6114
31,nd,2019-01-06,0,2020-06-23,534,0.43045696336604,0.0041229969650993,572
32,ne,2019-01-06,0,2020-06-23,534,0.40994960302621,0.0023639861572916,1630
33,nh,2019-01-06,0,2020-06-23,534,0.44029251680841,0.0032950863968657,921
34,nj,2019-01-06,0,2020-06-23,534,0.41581409478152,0.001308520286633,6284
35,nm,2019-01-06,0,2020-06-23,534,0.4656030302724,0.0025387339186537,1446
36,nv,2019-01-06,0,2020-06-23,534,0.4644163815191,0.0020611409237333,1822
37,ny,2019-01-06,0,2020-06-23,534,0.44050790093883,0.00090890861471624,15189
38,oh,2019-01-06,0,2020-06-23,534,0.41501861880176,0.0010692193944046,9222
39,ok,2019-01-06,-1,2020-06-23,534,0.38220239487296,0.0016715765023925,2959
40,or,2019-01-06,0,2020-06-23,534,0.44780365419577,0.0017643044373561,2626
41,pa,2019-01-06,0,2020-06-23,534,0.43083691892175,0.001067120166664,9719
42,pr,2019-01-06,0,2020-06-23,534,0.47483048421397,0.0021514703192656,2526
43,ri,2019-01-06,0,2020-06-23,534,0.42825046045796,0.0039216580510857,806
44,sc,2019-01-06,0,2020-06-23,534,0.37107950517321,0.0017284071702154,3041
